시도교육청코드,시도교육청명,행정표준코드,학교명,영문학교명,학교종류명,시도명,관할조직명,설립명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,남녀공학구분명,팩스번호,고등학교구분명,산업체특별학급존재여부,고등학교일반전문구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자,개교기념일,수정일자
K10,강원특별자치도교육청,7882064,화촌중학교,Hwachon  Middle School,중학교,강원특별자치도,강원특별자치도홍천교육지원청,공립,25158 ,강원도 홍천군 화촌면 삼포5길 5,(화촌면/ 화촌중학교),033-432-2646,http://hwachon.gwe.ms.kr,남여공학,033-432-4563, ,N,일반계, ,전기,주간,19540510,19540510,20230615000000
K10,강원특별자치도교육청,7822149,황둔중학교,Hwangdun Middle School,중학교,강원특별자치도,강원특별자치도원주교육지원청,공립,26507 ,강원도 원주시 신림면 중골길 6,(신림면),033-764-2767,http://hwangdun.gwe.ms.kr,남여공학,033-761-2034, ,N,일반계, ,전기,주간,19720318,19720318,20230913000000
K10,강원특별자치도교육청,7852029,황지중학교,Hwangji Middle School,중학교,강원특별자치도,강원특별자치도태백교육지원청,공립,26018 ,강원도 태백시 문화로 16,(황지동/ 황지중학교),033-550-5114,http://hwangji.gwe.ms.kr/main.do,남여공학,033-553-3185, ,N,일반계, ,전기,주간,19621231,19621231,20230913000000
K10,강원특별자치도교육청,7892042,횡성중학교,Hoengseong Middle School,중학교,강원특별자치도,강원특별자치도횡성교육지원청,공립,25235 ,강원도 횡성군 횡성읍 교항로 33,/ 횡성중학교 (횡성읍),033-343-2241,http://hoengseong.gwe.ms.kr,남,033-343-5707, ,N,일반계, ,전기,주간,19450510,19450510,20230913000000
K10,강원특별자치도교육청,7812107,후평중학교,Hupyeong Middle School,중학교,강원특별자치도,강원특별자치도춘천교육지원청,공립,24281 ,강원도 춘천시 서부대성로239번길 58,(후평동/후평중학교),033-252-9943,http://hupyeong.gwe.ms.kr,남여공학,033-242-9941, ,N,일반계, ,전기,주간,19841231,19850305,20230913000000
M10,충청북도교육청,8011009,가경중학교,Gagyeong Middle School,중학교,충청북도,충청북도청주교육지원청,공립,28607 ,충청북도 청주시 흥덕구 장구봉로 113,(복대동/가경중학교),043-234-7694,http://school.cbe.go.kr/gagyeong-m/M01,남여공학,043-235-3218, ,N,일반계, ,전기,주간,19910503,19920305,20230615000000
M10,충청북도교육청,8011322,가덕중학교,gadeok middle school,중학교,충청북도,충청북도청주교육지원청,공립,28205 ,충청북도 청주시 상당구 가덕면 단재로 1448,(가덕면/ 가덕초중학교),043-298-5482,https://school.cbe.go.kr/gadeok-e,남여공학,043-298-5486, ,N,일반계, ,전기,주간,19691118,19700319,20230615000000
M10,충청북도교육청,8011324,각리중학교,Gak-ri middle school,중학교,충청북도,충청북도청주교육지원청,공립,28124 ,충청북도 청주시 청원구 오창읍 오창중앙로 48,/ 각리중학교 (오창읍),043-218-0566,http://www.gakri.ms.kr,남여공학,043-218-0568, ,N,일반계, ,전기,주간,20040924,20061030,20230615000000
M10,충청북도교육청,8101006,감곡중학교,Gamgok Middle School,중학교,충청북도,충청북도음성교육지원청,공립,27611 ,충청북도 음성군 감곡면 음성로 2629,(감곡면),043-882-2091,school.cbe.go.kr/gamgok-m,남,043-881-0706, ,N,일반계, ,전기,주간,19460901,19460901,20230615000000
M10,충청북도교육청,8011010,경덕중학교,Kyongdug Middle School,중학교,충청북도,충청북도청주교육지원청,공립,28405 ,충청북도 청주시 흥덕구 풍년로79번길 7-2,", 경덕중학교 (가경동)",043-235-2703,http://school.cbe.go.kr/kyongdug-m/M01,남여공학,043-235-2705, ,N,일반계, ,전기,주간,19960404,19960416,20230615000000
M10,충청북도교육청,8081004,광혜원중학교,Gwangheawon Middle School,중학교,충청북도,충청북도진천교육지원청,공립,27802 ,충청북도 진천군 광혜원면 화랑길 137,/ 광혜원중학교 (광혜원면),043-535-3283,http://school.cbe.go.kr/ghw-m,남여공학,043-535-4954, ,N,일반계, ,전기,주간,19530422,19530422,20230615000000
M10,충청북도교육청,8092007,괴산북중학교,Goesanbuk Middle School,중학교,충청북도,충청북도괴산증평교육지원청,공립,28027 ,충청북도 괴산군 괴산읍 임꺽정로 139,/ 괴산북중학교 (괴산읍),043-834-0433,http://school.cbe.go.kr/goesanbuk-m/,여,043-834-0432, ,N,일반계, ,전기,주간,19590624,19590624,20230615000000
M10,충청북도교육청,8092069,괴산오성중학교,GoesanOsung Middle School,중학교,충청북도,충청북도괴산증평교육지원청,공립,28006 ,충청북도 괴산군 감물면 오창로 56,(감물면),043-833-3495,http://school.cbe.go.kr/goesanosung-m,남여공학,043-833-3490, ,N, , ,전기,주간,20130304,20130515,20230615000000
M10,충청북도교육청,8092008,괴산중학교,Goesan Middle School,중학교,충청북도,충청북도괴산증평교육지원청,공립,28036 ,충청북도 괴산군 괴산읍 괴산로 3527,(괴산읍),043-832-0236,http://school.cbe.go.kr/goesan-m/,남,043-832-0259, ,N,일반계, ,전기,주간,19461001,19461001,20230615000000
M10,충청북도교육청,8011011,금천중학교,Geumcheon Middle School,중학교,충청북도,충청북도청주교육지원청,공립,28747 ,충청북도 청주시 상당구 호미로 278,(금천동),043-287-0642,http://www.geumcheon.ms.kr/,남여공학,043-287-0644, ,N,해당없음, ,전기,주간,20050301,20050427,20230615000000
M10,충청북도교육청,8011012,남성중학교,Namsung Middle School,중학교,충청북도,충청북도청주교육지원청,공립,28798 ,충청북도 청주시 서원구 청남로 1984,(분평동),043-292-0342,http://school.cbe.go.kr/cjnamsung-m/M01,남여공학,043-292-0343, ,N,일반계, ,전기,주간,19930527,19930527,20230615000000
M10,충청북도교육청,8011323,내수중학교,NaeSu Middle School,중학교,충청북도,충청북도청주교육지원청,공립,28145 ,충청북도 청주시 청원구 내수읍 마산3길 38,(내수읍/내수중학교),043-214-0711,http://school.cbe.go.kr/naesu-m,남여공학,043-214-6254, ,N,일반계, ,전기,주간,19530505,19530505,20230615000000
M10,충청북도교육청,8031005,내토중학교,Naeto Middle School,중학교,충청북도,충청북도제천교육지원청,공립,27167 ,충청북도 제천시 장락로 18,(장락동/ 내토중학교),043-652-6982,http://school.cbe.go.kr/naeto-m/,남여공학,043-652-6987, ,N,일반계, ,후기,주간,20030301,20030301,20230615000000
M10,충청북도교육청,8021007,노은중학교,Noeun Middle School,중학교,충청북도,충청북도충주교육지원청,공립,27452 ,충북 충주시 노은면 감노로 1387,(노은면/노은중학교),043-853-5935,http://school.cbe.go.kr/noun-m,남여공학,043-853-6158, ,N,일반계, ,전기,주간,19691014,19691014,20230615000000
M10,충청북도교육청,8111006,단성중학교,Danseong middle school,중학교,충청북도,충청북도단양교육지원청,공립,27025 ,충청북도 단양군 단성면 월악로 4633,/ 단성중학교 ,043-422-0792,http://dansung.ms.kr/,남여공학,043-422-0573, ,N,일반계, ,전기,주간,19690315,19690315,20230615000000
M10,충청북도교육청,8111045,단양소백산중학교,Danyang Sobaeksan Middle School,중학교,충청북도,충청북도단양교육지원청,공립,27017 ,충청북도 단양군 영춘면 장발선돌길 14,(영춘면),043-423-9621,school.cbe.go.kr/sobaeksan-m,남여공학,043-423-9623, ,N, , ,전기,주간,20170301,20170301,20230615000000
M10,충청북도교육청,8111007,단양중학교,Danyang Middle School,중학교,충청북도,충청북도단양교육지원청,공립,27012 ,충청북도 단양군 단양읍 도전9길 12,/ 단양중학교 (단양읍),043-422-2280,https://school.cbe.go.kr/danyang-m/,남여공학,043-423-2996, ,N,일반계, ,전기,주간,19450501,19450501,20230615000000
M10,충청북도교육청,8011152,대성여자중학교,Daesung Girls Middle School,중학교,충청북도,충청북도청주교육지원청,사립,28507 ,충청북도 청주시 상당구 대성로 208,/ 대성여자중학교 (수동),043-255-4251,http://210.106.100.174/dsg-m/M01/,여,043-252-3098, ,N,일반계, ,전기,주간,19590310,19590409,20230615000000
M10,충청북도교육청,8011153,대성중학교,Daesung Middle School,중학교,충청북도,충청북도청주교육지원청,사립,28456 ,충청북도 청주시 흥덕구 사운로 342,(신봉동),043-262-5873,http://www.cjdaesung.ms.kr/,남여공학,043-267-6825, ,N,일반계, ,전기,주간,19510901,19510901,20230615000000
M10,충청북도교육청,8101007,대소중학교,daeso middle school,중학교,충청북도,충청북도음성교육지원청,공립,27675 ,충청북도 음성군 대소면 대동로869번길 15,/ 대소중학교 (대소면),043-881-7063,http://school.cbe.go.kr/daeso-m/M01,남여공학,043-877-5676, ,N,일반계, ,전기,주간,19741227,19741227,20230615000000
M10,충청북도교육청,8031006,대제중학교,Daeje Middle School,중학교,충청북도,충청북도제천교육지원청,사립,27154 ,충청북도 제천시 청전대로1길 29,(청전동/대제중학교),043-643-7282,https://school.cbe.go.kr/daeje-m,남,043-644-7284, ,N,일반계, ,전기,주간,19570417,19570417,20230615000000
M10,충청북도교육청,8081005,덕산중학교,Deoksan Middle School,중학교,충청북도,충청북도진천교육지원청,공립,27853 ,충청북도 진천군 덕산읍 몽촌2길 19,(덕산읍/ 덕산중학교),043-536-4281,school.cbe.go.kr/jcds-m,남여공학,043-536-8772, ,N,일반계, ,전기,주간,19550925,19550925,20230615000000
M10,충청북도교육청,8101070,동성중학교,Dongsung Middle School,중학교,충청북도,충청북도음성교육지원청,공립,27738 ,충청북도 음성군 학예로 32 ,/ (맹동면),043-750-5000,http://school.cbe.go.kr/dongseong-m/,남여공학,043-750-5050, ,N, , ,전기,주간,20140301,20140925,20230615000000
M10,충청북도교육청,8101012,매괴여자중학교,Maegoe Girls Middle School,중학교,충청북도,충청북도음성교육지원청,사립,27602 ,충청북도 음성군 감곡면 매괴길 10,/ 매괴여자중학교 (감곡면),043-881-3190,http://school.cbe.go.kr/maegoe-m,여,043-877-9114, ,N,일반계, ,전기,주간,19660311,19660311,20230615000000
M10,충청북도교육청,8111008,매포중학교,Maepo Middle School,중학교,충청북도,충청북도단양교육지원청,공립,27004 ,충청북도 단양군 매포읍 평동1로 13,/ 매포중학교 (매포읍),043-422-3811,http://school.cbe.go.kr/maepo-m,남여공학,043-422-3821, ,N,일반계, ,전기,주간,19691118,19691118,20230615000000
M10,충청북도교육청,8101008,무극중학교,Mugeuk Middle School ,중학교,충청북도,충청북도음성교육지원청,공립,27635 ,충청북도 음성군 금왕읍 응천서길27번길 37,/ 무극중학교 (금왕읍),043-877-0912,http://www.mugeuk.ms.kr,남여공학,043-877-4655, ,N,일반계, ,전기,주간,19460709,19460709,20230615000000
M10,충청북도교육청,8011325,문의중학교,Munui middle school,중학교,충청북도,충청북도청주교육지원청,공립,28208 ,충청북도 청주시 상당구 문의면 대청호반로 832,(문의면),043-297-7702,http://www.munui.ms.kr,남여공학,294-6257, ,N,일반계, ,전기,주간,19511105,19511105,20230615000000
M10,충청북도교육청,8011326,미원중학교,Miwon Middle School,중학교,충청북도,충청북도청주교육지원청,공립,28199 ,충청북도 청주시 상당구 미원면 단재로 2494,(미원면),043-298-1322,http://school.cbe.go.kr/miwon-m,남여공학,298-4932, ,N,일반계, ,전기,주간,19530323,19530507,20230615000000
M10,충청북도교육청,8031007,백운중학교,Baekun Middle School,중학교,충청북도,충청북도제천교육지원청,공립,27105 ,충청북도 제천시 백운면 평동로 67,/ 백운중학교 (백운면),043-652-6388,https://school.cbe.go.kr/baekun-m,남여공학,043-652-8413, ,N,일반계, ,전기,주간,19540514,19541010,20230615000000
M10,충청북도교육청,8051005,보덕중학교,Boduck Middle School,중학교,충청북도,충청북도보은교육지원청,공립,28960 ,충청북도 보은군 탄부면 삼승탄부로 843-21,(탄부면/ 보덕중학교),043-542-7782,http://school.cbe.go.kr/boduck-m,남여공학,043-543-1816, ,N,일반계, ,전기,주간,19530323,19530323,20230615000000
M10,충청북도교육청,8051006,보은여자중학교,Boeun Girl Middle School,중학교,충청북도,충청북도보은교육지원청,공립,28933 ,충청북도 보은군 보은읍 보은로,/ 223 ,043-540-2800,http://school.cbe.go.kr/boeung-m,여,043-542-1117, ,N,일반계, ,전기,주간,19610527,19610615,20230615000000
M10,충청북도교육청,8051007,보은중학교,Bo-eun Middle School,중학교,충청북도,충청북도보은교육지원청,공립,28940 ,충청북도 보은군 보은읍 뱃들로 55-23,(보은읍/보은중학교),043-544-2615,http://school.cbe.go.kr/boeun-m,남,043-544-2616, ,N,일반계, ,전기,주간,19510831,19510831,20230615000000
M10,충청북도교육청,8011013,복대중학교,Bokdae Middle School,중학교,충청북도,충청북도청주교육지원청,공립,28416 ,충청북도 청주시 흥덕구 짐대로 30,(복대동),043-236-3563,http://school.cbe.go.kr/bokdae-m,남여공학,043-236-3561, ,N,일반계, ,전기,주간,19990401,19990401,20230615000000
M10,충청북도교육청,8011014,봉명중학교,Bongmyeong middle school,중학교,충청북도,충청북도청주교육지원청,공립,28449 ,충청북도 청주시 흥덕구 백봉로224번길 59,(봉명동),043-267-7782,http://school.cbe.go.kr/bongmyeong-m,남여공학,043-267-1231, ,N,일반계, ,전기,주간,19861024,19861024,20230615000000
M10,충청북도교육청,8031008,봉양중학교,Bongyang Middle School,중학교,충청북도,충청북도제천교육지원청,공립,27117 ,충청북도 제천시 봉양읍 앞산로 39,(봉양읍),043-647-7793,http://school.cbe.go.kr/bongyang-m,남여공학,043-647-8414, ,N,일반계, ,전기,주간,19691016,19700319,20230615000000
M10,충청북도교육청,8011015,산남중학교,Sannam Middle School,중학교,충청북도,충청북도청주교육지원청,공립,28623 ,충청북도 청주시 서원구 산남로 98,(산남동),043-291-8151,http://school.cbe.go.kr/sn-m ,남여공학,043-291-8155, ,N,일반계, ,전기,주간,20070209,20070421,20230615000000
M10,충청북도교육청,8021008,산척중학교,sancheok middle school,중학교,충청북도,충청북도충주교육지원청,공립,27315 ,충청북도 충주시 산척면 천등박달로 134,(산척면/ 산척초등학교),043-853-6209,https://school.cbe.go.kr/sancheok-e,남여공학,043-853-8519, ,N,일반계, ,전기,주간,19710109,19710309,20230615000000
M10,충청북도교육청,8101009,삼성중학교,sam seong middle school,중학교,충청북도,충청북도음성교육지원청,공립,27649 ,충청북도 음성군 삼성면 덕호로 39,/ 삼성중학교 (삼성면),043-878-6435,http://www.sams.ms.kr,남여공학,043-877-3674, ,N,일반계, ,전기,주간,19550531,19550531,20230615000000
